codigo_predial,manzent,id_segmento_calle,codigo_calle,nombre_calle,tipo_calle,id_edge,num_edges,edge,geom_wkt
151600050700005,13132011003022,308217,V1313210448,PEDRO DE VILLAGRA,CALLE,2,4,"[-70.59438190105904, -33.4008277186106]","POLYGON((-70.59438190105904 -33.4008277186106, -70.59460444157895 -33.40077327300267, -70.59469475426596 -33.401032971246025, -70.59447221315368 -33.40108741703183, -70.59438190105904 -33.4008277186106))"
151600050700005,13132011003022,309113,V1313210656,PEDRO DE VILLAGRA,PASAJE,2,4,"[-70.59438190105904, -33.4008277186106]","POLYGON((-70.59438190105904 -33.4008277186106, -70.59460444157895 -33.40077327300267, -70.59469475426596 -33.401032971246025, -70.59447221315368 -33.40108741703183, -70.59438190105904 -33.4008277186106))"
151600050700005,13132011003022,308216,V1313210448,PEDRO DE VILLAGRA,CALLE,2,4,"[-70.59438190105904, -33.4008277186106]","POLYGON((-70.59438190105904 -33.4008277186106, -70.59460444157895 -33.40077327300267, -70.59469475426596 -33.401032971246025, -70.59447221315368 -33.40108741703183, -70.59438190105904 -33.4008277186106))"
151600050700006,13132011003022,308216,V1313210448,PEDRO DE VILLAGRA,CALLE,2,4,"[-70.59460540903633, -33.40077326056711]","POLYGON((-70.59460540903633 -33.40077326056711, -70.59478514559588 -33.400730006550205, -70.59487409387035 -33.40099003584653, -70.59469435683009 -33.40103329000518, -70.59460540903633 -33.40077326056711))"
151600050700007,13132011003022,308216,V1313210448,PEDRO DE VILLAGRA,CALLE,2,4,"[-70.59478514559588, -33.400730006550205]","POLYGON((-70.59478514559588 -33.400730006550205, -70.59497193710108 -33.40068449715341, -70.59506190325457 -33.400944279947915, -70.59487511125158 -33.400989789493494, -70.59478514559588 -33.400730006550205))"
151600050700008,13132011003022,308216,V1313210448,PEDRO DE VILLAGRA,CALLE,2,4,"[-70.59497193710108, -33.40068449715341]","POLYGON((-70.59497193710108 -33.40068449715341, -70.59515883424768 -33.40063889593564, -70.5952489206879 -33.40089864937486, -70.59506202304343 -33.40094425074167, -70.59497193710108 -33.40068449715341))"
151600050700009,13132011003022,308216,V1313210448,PEDRO DE VILLAGRA,CALLE,3,6,"[-70.59515883424768, -33.40063889593564]","POLYGON((-70.59515883424768 -33.40063889593564, -70.59534562534117 -33.40059338598698, -70.59543559249039 -33.40085316848384, -70.59524880089911 -33.400898678581285, -70.59515883424768 -33.40063889593564))"
151600050700010,13132011003022,308216,V1313210448,PEDRO DE VILLAGRA,CALLE,2,4,"[-70.59534562534117, -33.40059338598698]","POLYGON((-70.59534562534117 -33.40059338598698, -70.59551111539078 -33.40055310984149, -70.5956009918753 -33.40081291439166, -70.59543550138454 -33.40085319066886, -70.59534562534117 -33.40059338598698))"
151600050700011,13132011003022,308216,V1313210448,PEDRO DE VILLAGRA,CALLE,1,4,"[-70.59551111539078, -33.40055310984149]","POLYGON((-70.59551111539078 -33.40055310984149, -70.59570509506553 -33.40050678543069, -70.5957934134224 -33.400766965605136, -70.59559943322776 -33.400813290167974, -70.59551111539078 -33.40055310984149))"
151600050700011,13132011003022,305988,V1313210035,FRANCISCO DE AGUIRRE,AVENIDA,4,4,"[-70.59570509506553, -33.40050678543069]","POLYGON((-70.59570509506553 -33.40050678543069, -70.59567565092566 -33.400319491082435, -70.59599540481621 -33.40028412588823, -70.5960248496241 -33.400471420141585, -70.59570509506553 -33.40050678543069))"
151600050700012,13132011003022,305988,V1313210035,FRANCISCO DE AGUIRRE,AVENIDA,1,4,"[-70.59567649769546, -33.400318758718264]","POLYGON((-70.59567649769546 -33.400318758718264, -70.5956603810707 -33.40021940278657, -70.59597995804644 -33.40018293216631, -70.59599607502486 -33.40028228804642, -70.59567649769546 -33.400318758718264))"
151600050700013,13132011003022,305988,V1313210035,FRANCISCO DE AGUIRRE,AVENIDA,1,5,"[-70.59566122783973, -33.40021867042253]","POLYGON((-70.59566122783973 -33.40021867042253, -70.59564425165033 -33.40011346357695, -70.59596385862581 -33.400077180768584, -70.59598083518982 -33.400182387559774, -70.59566122783973 -33.40021867042253))"
151600050700021,13132011003022,308145,V1313210426,O'BRIEN,CALLE,4,5,"[-70.59367466427828, -33.4001111846488]","POLYGON((-70.59367466427828 -33.4001111846488, -70.59343590462075 -33.40016646818779, -70.59335008215008 -33.399905700938625, -70.59358884116236 -33.399850417582144, -70.59367466427828 -33.4001111846488))"
151600050700022,13132011003022,308145,V1313210426,O'BRIEN,CALLE,3,4,"[-70.5939017725868, -33.4000596577169]","POLYGON((-70.5939017725868 -33.4000596577169, -70.59367553740499 -33.40011189490539, -70.59358993792343 -33.399851076129714, -70.59381617249342 -33.3997988391138, -70.5939017725868 -33.4000596577169))"
151600050700027,13132011003022,309085,V1313210644,O'BRIEN,PASAJE,4,5,"[-70.59410650486518, -33.40001337802638]","POLYGON((-70.59410650486518 -33.40001337802638, -70.59390264736133 -33.40006045813482, -70.5938170312563 -33.39979964322907, -70.59402088820886 -33.39975256327618, -70.59410650486518 -33.40001337802638))"
151600050700027,13132011003022,308145,V1313210426,O'BRIEN,CALLE,4,5,"[-70.59410650486518, -33.40001337802638]","POLYGON((-70.59410650486518 -33.40001337802638, -70.59390264736133 -33.40006045813482, -70.5938170312563 -33.39979964322907, -70.59402088820886 -33.39975256327618, -70.59410650486518 -33.40001337802638))"
151600050700027,13132011003022,308148,V1313210426,O'BRIEN,CALLE,4,5,"[-70.59410650486518, -33.40001337802638]","POLYGON((-70.59410650486518 -33.40001337802638, -70.59390264736133 -33.40006045813482, -70.5938170312563 -33.39979964322907, -70.59402088820886 -33.39975256327618, -70.59410650486518 -33.40001337802638))"
151600050700028,13132011003022,309084,V1313210644,O'BRIEN,PASAJE,4,4,"[-70.59430942268621, -33.39996784279212]","POLYGON((-70.59430942268621 -33.39996784279212, -70.59410737964104 -33.40001417844282, -70.59402231904991 -33.399753235719416, -70.5942243615477 -33.399706900222014, -70.59430942268621 -33.39996784279212))"
151600050700028,13132011003022,308147,V1313210426,O'BRIEN,CALLE,4,4,"[-70.59430942268621, -33.39996784279212]","POLYGON((-70.59430942268621 -33.39996784279212, -70.59410737964104 -33.40001417844282, -70.59402231904991 -33.399753235719416, -70.5942243615477 -33.399706900222014, -70.59430942268621 -33.39996784279212))"
151600050700028,13132011003022,308148,V1313210426,O'BRIEN,CALLE,4,4,"[-70.59430942268621, -33.39996784279212]","POLYGON((-70.59430942268621 -33.39996784279212, -70.59410737964104 -33.40001417844282, -70.59402231904991 -33.399753235719416, -70.5942243615477 -33.399706900222014, -70.59430942268621 -33.39996784279212))"
151600050700035,13132011003022,309086,V1313210644,O'BRIEN,PASAJE,3,4,"[-70.59450708789029, -33.399923186397395]","POLYGON((-70.59450708789029 -33.399923186397395, -70.59430942268621 -33.39996784279212, -70.5942255429417 -33.3997066313055, -70.59442320760824 -33.399661975058926, -70.59450708789029 -33.399923186397395))"
151600050700035,13132011003022,308144,V1313210426,O'BRIEN,CALLE,3,4,"[-70.59450708789029, -33.399923186397395]","POLYGON((-70.59450708789029 -33.399923186397395, -70.59430942268621 -33.39996784279212, -70.5942255429417 -33.3997066313055, -70.59442320760824 -33.399661975058926, -70.59450708789029 -33.399923186397395))"
151600050700035,13132011003022,308147,V1313210426,O'BRIEN,CALLE,3,4,"[-70.59450708789029, -33.399923186397395]","POLYGON((-70.59450708789029 -33.399923186397395, -70.59430942268621 -33.39996784279212, -70.5942255429417 -33.3997066313055, -70.59442320760824 -33.399661975058926, -70.59450708789029 -33.399923186397395))"
151600050700036,13132011003022,309084,V1313210644,O'BRIEN,PASAJE,3,4,"[-70.59471716783756, -33.399875394029266]","POLYGON((-70.59471716783756 -33.399875394029266, -70.59450708789029 -33.399923186397395, -70.5944226628208 -33.39966209856625, -70.59463274219777 -33.3996143063565, -70.59471716783756 -33.399875394029266))"
151600050700036,13132011003022,308144,V1313210426,O'BRIEN,CALLE,3,4,"[-70.59471716783756, -33.399875394029266]","POLYGON((-70.59471716783756 -33.399875394029266, -70.59450708789029 -33.399923186397395, -70.5944226628208 -33.39966209856625, -70.59463274219777 -33.3996143063565, -70.59471716783756 -33.399875394029266))"
151600050700036,13132011003022,308142,V1313210426,O'BRIEN,CALLE,3,4,"[-70.59471716783756, -33.399875394029266]","POLYGON((-70.59471716783756 -33.399875394029266, -70.59450708789029 -33.399923186397395, -70.5944226628208 -33.39966209856625, -70.59463274219777 -33.3996143063565, -70.59471716783756 -33.399875394029266))"
